source,user,timestamp,information
Google Drive,Tanvi Sharma,2021-06-25T13:55:05Z,VTCDuBois-Bold.woff
Google Drive,Tanvi Sharma,2021-06-25T13:55:05Z,VTCDuBois-RegularNarrow.woff
Google Drive,Tanvi Sharma,2021-06-25T13:55:05Z,VTCDuBois-Light.woff
Google Drive,Tanvi Sharma,2021-06-25T13:55:04Z,VTCDuBois-LightNarrow.woff
Google Drive,Tanvi Sharma,2021-06-18T21:50:22Z,.DS_Store
Google Drive,Tanvi Sharma,2022-07-21T14:56:25Z,Ritalic
Google Drive,Tanvi Sharma,2021-06-25T13:51:09Z,VTCDuBois-RItalicNarrow.woff2
Google Drive,Tanvi Sharma,2021-06-25T13:51:09Z,VTCDuBois-Ritalic.woff2
Google Drive,Tanvi Sharma,2021-06-25T13:51:09Z,VTCDuBois-BoldRitalicWide.woff2
Google Drive,Tanvi Sharma,2021-06-25T13:51:09Z,VTCDuBois-BoldRItalicNarrow.woff2
Google Drive,Tanvi Sharma,2021-06-25T13:51:08Z,VTCDuBois-RitalicWide.woff2
Google Drive,Tanvi Sharma,2021-06-25T13:51:08Z,VTCDuBois-BoldRitalic.woff2
Google Drive,Tanvi Sharma,2021-06-25T13:51:08Z,VTCDuBois-LightRitalic.woff2
Google Drive,Tanvi Sharma,2021-06-25T13:51:07Z,VTCDuBois-BoldRitalicWide.woff
Google Drive,Tanvi Sharma,2021-06-25T13:51:07Z,VTCDuBois-LightRItalicWide.woff2
Google Drive,Tanvi Sharma,2021-06-25T13:51:07Z,VTCDuBois-LightRItalicNarrow.woff2
Google Drive,Tanvi Sharma,2021-06-25T13:51:06Z,VTCDuBois-Ritalic.woff
Google Drive,Tanvi Sharma,2021-06-25T13:51:06Z,VTCDuBois-LightRitalic.woff
Google Drive,Tanvi Sharma,2021-06-25T13:51:06Z,VTCDuBois-RItalicNarrow.woff
Google Drive,Tanvi Sharma,2021-06-25T13:51:06Z,VTCDuBois-BoldRItalicNarrow.woff
Google Drive,Tanvi Sharma,2021-06-25T13:51:05Z,VTCDuBois-LightRItalicNarrow.woff
Google Drive,Tanvi Sharma,2021-06-25T13:51:05Z,VTCDuBois-BoldRitalic.woff
Google Drive,Tanvi Sharma,2021-06-25T13:51:05Z,VTCDuBois-LightRItalicWide.woff
Google Drive,Tanvi Sharma,2021-06-25T13:51:05Z,VTCDuBois-RitalicWide.woff
Google Drive,Tanvi Sharma,2021-06-18T21:51:17Z,.DS_Store
Google Drive,Tanvi Sharma,2022-07-21T14:56:25Z,Desktop
Google Drive,Tanvi Sharma,2022-07-21T14:56:26Z,OTF
Google Drive,Tanvi Sharma,2022-07-21T14:56:28Z,RItalic
Google Drive,Tanvi Sharma,2022-07-21T14:56:28Z,Upright
Google Drive,Tanvi Sharma,2022-07-21T14:56:27Z,Italic
Google Drive,Tanvi Sharma,2022-07-21T14:56:26Z,TTF
Google Drive,Tanvi Sharma,2022-07-21T14:56:28Z,Upright
Google Drive,Tanvi Sharma,2022-07-20T19:14:53Z,.DS_Store
Google Drive,Lauren Klein,2022-07-20T18:08:28Z,Chapter 3 - Shanawdithit
Google Drive,Tanvi Sharma,2023-10-05T19:05:25Z,Maps final vis ideas doc
Google Drive,Lauren Klein,2023-09-26T13:23:23Z,final images
Google Drive,Lauren Klein,2023-09-26T17:20:40Z,birch-bark-1841.jpg
Google Drive,Lauren Klein,2023-09-26T13:20:58Z,older images
Google Drive,Lauren Klein,2023-08-31T13:23:17Z,caldas-1803-2.jpeg
Google Drive,Lauren Klein,2023-08-29T18:10:33Z,willard9.jpeg
Google Drive,Lauren Klein,2023-08-29T18:08:49Z,willard-seat.jpeg
Google Drive,Lauren Klein,2023-08-29T18:07:51Z,willard8.jpeg
Google Drive,Lauren Klein,2023-08-29T18:07:32Z,willard7.jpeg
Google Drive,Lauren Klein,2023-08-29T18:06:09Z,willard6.jpeg
Google Drive,Lauren Klein,2023-08-29T18:05:46Z,willard5.jpeg
Google Drive,Lauren Klein,2023-08-29T18:05:24Z,willard4.jpeg
Google Drive,Lauren Klein,2023-08-29T18:04:57Z,willard3.jpeg
Google Drive,Lauren Klein,2023-08-29T18:04:36Z,willard1.jpeg
Google Drive,Lauren Klein,2023-08-29T18:04:20Z,willard2.jpeg
Google Drive,Lauren Klein,2023-08-29T18:01:22Z,willard0.jpg
Google Drive,Lauren Klein,2023-08-29T16:41:10Z,fidler-large-HBCA-E3-2-225.jpeg
Google Drive,Lauren Klein,2023-08-29T16:20:44Z,sarah sense BirchBark 400px.jpg
Google Drive,Lauren Klein,2023-08-29T16:20:18Z,birchbark-map-1841.jpeg
Google Drive,Lauren Klein,2023-08-29T16:19:53Z,fidler map.jpeg
Google Drive,Lauren Klein,2023-08-21T18:55:49Z,caldas-1803-1.jpeg
Google Drive,Lauren Klein,2023-07-12T14:37:44Z,howley-sketch-6-7.pdf
Google Drive,Lauren Klein,2023-07-12T14:19:31Z,howley sketch 8.pdf
Google Drive,Lauren Klein,2023-07-12T13:45:07Z,howley-sketch9-10.pdf
Google Drive,Lauren Klein,2023-07-12T13:05:26Z,howley-sketch3.pdf
Google Drive,Lauren Klein,2023-07-11T15:32:45Z,sketch4-original.jpeg
Google Drive,Lauren Klein,2023-07-11T15:13:06Z,howley-sketch4.pdf
Google Drive,Lauren Klein,2023-07-11T14:24:26Z,howley-sketch1.pdf
Google Drive,Lauren Klein,2023-07-11T13:48:01Z,howley-sketch2.pdf
Google Drive,Lauren Klein,2023-07-11T13:16:59Z,howley-sketch5.pdf
Google Drive,Lauren Klein,2023-06-14T14:56:20Z,Demasduit.jpg
Google Drive,Lauren Klein,2023-06-14T14:50:49Z,willard-picture of nations.png
Google Drive,Lauren Klein,2023-05-31T18:18:55Z,caldas-1803-2.webp
Google Drive,Lauren Klein,2023-05-31T18:18:39Z,caldas-1803-1.webp
Google Drive,Lauren Klein,2023-05-31T18:17:56Z,humboldt-1803-sketch.webp
Google Drive,Lauren Klein,2023-05-31T18:00:32Z,Geographie_der_Pflanzen_in_den_Tropen-Ländern.jpg
Google Drive,Lauren Klein,2023-05-31T17:33:59Z,willard-intro-map.jpg
Google Drive,Lauren Klein,2023-05-31T17:31:16Z,Willard_Aboriginal_Tribes.jpg
Google Drive,Lauren Klein,2023-05-25T16:14:14Z,sketch-viii-original.jpeg
Google Drive,Lauren Klein,2023-05-25T16:13:55Z,sketch10-original.jpeg
Google Drive,Lauren Klein,2023-05-25T16:12:53Z,sketch5-original.jpeg
Google Drive,Lauren Klein,2023-05-25T16:12:44Z,sketch3-original.jpeg
Google Drive,Lauren Klein,2023-05-25T16:11:56Z,sketch1-original.jpeg
Google Drive,Lauren Klein,2023-05-25T16:11:07Z,sketch2-original.jpeg
Google Drive,Lauren Klein,2023-05-18T16:20:45Z,royce.jpg
Google Drive,Lauren Klein,2023-05-18T14:23:03Z,coffee.jpg
Google Drive,Lauren Klein,2023-05-18T14:20:59Z,mitchell.jpg
Google Drive,Lauren Klein,2022-06-30T21:45:00Z,speck - lookout tree photo.jpg
Google Drive,Lauren Klein,2022-06-28T17:43:53Z,willard-introductory-map.jpeg
Google Drive,Lauren Klein,2022-06-28T17:42:36Z,willard-chronographer.webp
Google Drive,Lauren Klein,2022-06-28T17:42:24Z,willard-american-temple.webp
Google Drive,Lauren Klein,2022-06-28T17:42:07Z,willard-picture-of-nations.webp
Google Drive,Lauren Klein,2022-06-28T17:41:27Z,willard-woodbridge-1824.webp
Google Drive,Lauren Klein,2022-06-01T15:41:50Z,howley version.jpeg
Google Drive,Lauren Klein,2022-06-01T15:40:01Z,detail sketch 1.jpeg
Google Drive,Lauren Klein,2022-06-01T15:32:11Z,sketch 1 (1).jpeg
Google Drive,Lauren Klein,2022-06-01T15:32:11Z,sketch 1.jpeg
Google Drive,Lauren Klein,2022-06-01T15:25:50Z,canoe.jpeg
Google Drive,Lauren Klein,2022-06-01T15:25:33Z,profile.jpeg
Google Drive,Lauren Klein,2022-06-01T15:23:05Z,sketch viii (1).jpeg
Google Drive,Lauren Klein,2022-06-01T15:23:05Z,sketch viii.jpeg
Google Drive,Lauren Klein,2022-05-12T13:49:40Z,Don Diego de la Torre-1580s-2ndmap.png
Google Drive,Lauren Klein,2022-05-12T13:44:47Z,"Primer_plano_de_la_provincia_de_Santafé,_Diego_de_Torres,_Cacique_de_Turmequé_..jpeg"
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-03.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-18.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-16.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1846-1.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-09.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-00.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-15.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-11.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-05.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-17.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-01.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-12.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-10.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-06.gif
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-02.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-13.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-04.jpg
Google Drive,Lauren Klein,2021-03-30T17:31:57Z,1829-14.jpg
Google Drive,Lauren Klein,2014-05-13T18:34:25Z,phelps.jpg
Google Drive,Lauren Klein,2023-09-26T12:50:34Z,placeholder-humboldt-sketch.jpg
Google Drive,Lauren Klein,2023-09-26T03:07:58Z,Willard-picture.jpg
Google Drive,Lauren Klein,2023-09-26T03:05:54Z,Willard9.jpg
Google Drive,Lauren Klein,2023-09-26T03:00:46Z,Willard-principal.jpg
Google Drive,Lauren Klein,2023-09-26T02:59:12Z,Willard8.jpg
Google Drive,Lauren Klein,2023-09-26T02:28:34Z,Willard7.jpg
Google Drive,Lauren Klein,2023-09-26T02:27:22Z,Willard6jpg.jpg
Google Drive,Lauren Klein,2023-09-26T02:21:42Z,Willard5.jpg
Google Drive,Lauren Klein,2023-09-26T01:25:26Z,Willard4.jpg
Google Drive,Lauren Klein,2023-09-26T01:22:26Z,Willard3.jpg
Google Drive,Lauren Klein,2023-09-26T01:21:22Z,Willard2.jpg
Google Drive,Lauren Klein,2023-09-26T01:14:56Z,Willard1.jpg
Google Drive,Lauren Klein,2023-09-26T01:13:00Z,Willard0.jpg
Google Drive,Lauren Klein,2023-09-25T16:18:19Z,Demasduit.jpg
Google Drive,Lauren Klein,2023-09-23T11:01:39Z,howley-sketch4.jpg
Google Drive,Lauren Klein,2023-09-23T11:00:25Z,howley-sketch2.jpg
Google Drive,Lauren Klein,2023-08-31T13:23:17Z,placeholder-caldas-1803-2.jpeg
Google Drive,Lauren Klein,2023-08-29T16:20:44Z,placeholder-sarah sense BirchBark 400px.jpg
Google Drive,Lauren Klein,2023-08-21T18:55:49Z,placeholder-caldas-1803-1.jpeg
Google Drive,Lauren Klein,2023-07-11T15:32:45Z,placeholder-sketch4-original.jpeg
Google Drive,Lauren Klein,2023-05-25T16:11:07Z,placeholder-sketch2-original.jpeg
Google Drive,Lauren Klein,2014-05-13T18:34:25Z,placeholder-phelps.jpg
Google Drive,Lauren Klein,2023-07-03T16:39:37Z,Start of chapter / first scrollytell
Google Drive,Lauren Klein,2023-07-03T13:04:28Z,maps draft 8 - summer 2023.docx
Google Drive,Lauren Klein,2023-06-27T17:29:40Z,reference images
Google Drive,Lauren Klein,2023-06-27T17:54:23Z,sketch2-original.jpeg
Google Drive,Lauren Klein,2023-05-25T16:13:15Z,sketch4-original.jpeg
Google Drive,Lauren Klein,2023-05-18T16:18:39Z,"maps intro, option 1"
Google Drive,Lauren Klein,2023-05-17T20:58:06Z,"Copy of maps intro, option 2"
Google Drive,Lauren Klein,2023-04-03T22:05:36Z,maps draft 5.docx
Google Drive,Lauren Klein,2023-04-03T21:23:05Z,Zoe Research
Google Drive,Lauren Klein,2022-07-20T18:03:35Z,Front Page
Google Drive,Lauren Klein,2023-08-29T17:47:33Z,OLD DO NOT USE - Front Page Images
Google Drive,Lauren Klein,2022-02-07T14:36:44Z,Chapter Descriptions for Front Page
Google Drive,Lauren Klein,2022-01-01T18:37:37Z,Featured Chapter Images
Google Drive,Lauren Klein,2022-01-01T18:45:00Z,DuBois-ch5-11-property.jpg
Google Drive,Lauren Klein,2022-01-01T18:43:23Z,Peabody-1600s-rect.jpg
Google Drive,Lauren Klein,2022-01-01T18:42:11Z,Shanawdithit-sketch1.jpg
Google Drive,Lauren Klein,2022-01-01T18:40:28Z,Brooks-1789ship1.png
Google Drive,Lauren Klein,2022-01-01T18:38:39Z,Playfair-northamerica.jpg
Google Drive,Lauren Klein,2020-08-27T23:24:50Z,Front Page Notes for Jianing
Google Drive,Lauren Klein,2020-08-21T14:22:12Z,timeline images
Google Drive,Lauren Klein,2023-05-19T13:56:38Z,ch1-brooks
Google Drive,Lauren Klein,2020-08-25T18:01:38Z,1801-1.jpg
Google Drive,Lauren Klein,2020-08-25T18:01:30Z,1788-1.jpg
Google Drive,Lauren Klein,2023-05-19T13:56:31Z,ch2-playfair
Google Drive,Lauren Klein,2020-08-25T18:00:45Z,1801-4.jpg
Google Drive,Lauren Klein,2020-08-25T18:00:15Z,1786-2.jpg
Google Drive,Lauren Klein,2020-08-25T18:00:04Z,1801-1.jpg
Google Drive,Lauren Klein,2020-08-25T17:59:52Z,1821-2.jpg
Google Drive,Lauren Klein,2020-08-25T17:59:45Z,1801-3.jpg
Google Drive,Lauren Klein,2020-08-25T17:59:32Z,1801-0.jpg
Google Drive,Lauren Klein,2020-08-25T17:59:19Z,1786-3.png
Google Drive,Lauren Klein,2020-08-25T17:58:42Z,1801-2.jpg
Google Drive,Lauren Klein,2020-08-25T17:58:34Z,1801-1.jpg
Google Drive,Lauren Klein,2023-05-19T13:56:20Z,ch3-shanawdithit
Google Drive,Lauren Klein,2020-08-25T18:05:36Z,1829-06.gif
Google Drive,Lauren Klein,2020-08-25T18:05:16Z,1829-05.jpg
Google Drive,Lauren Klein,2020-08-25T18:05:07Z,1829-04.jpg
Google Drive,Lauren Klein,2020-08-25T18:04:58Z,1829-03.jpg
Google Drive,Lauren Klein,2020-08-25T18:04:40Z,1829-02.jpg
Google Drive,Lauren Klein,2020-08-25T18:04:23Z,1829-01.jpg
Google Drive,Lauren Klein,2020-08-25T18:04:11Z,1829-00.jpg
Google Drive,Lauren Klein,2020-08-25T18:04:05Z,1829-09.jpg
Google Drive,Lauren Klein,2020-08-25T18:03:45Z,1829-18.jpg
Google Drive,Lauren Klein,2020-08-25T18:03:35Z,1829-17.jpg
Google Drive,Lauren Klein,2020-08-25T18:03:21Z,1829-16.jpg
Google Drive,Lauren Klein,2020-08-25T18:03:14Z,1829-15.jpg
Google Drive,Lauren Klein,2020-08-25T18:03:05Z,1829-14.jpg
Google Drive,Lauren Klein,2020-08-25T18:02:57Z,1829-13.jpg
Google Drive,Lauren Klein,2020-08-25T18:02:49Z,1829-12.jpg
Google Drive,Lauren Klein,2020-08-25T18:02:38Z,1829-11.jpg
Google Drive,Lauren Klein,2020-08-25T18:02:30Z,1829-10.jpg
Google Drive,Lauren Klein,2020-08-25T18:02:04Z,1846-1.jpg
Google Drive,Lauren Klein,2020-08-21T14:21:47Z,ch5-dubois
Google Drive,Lauren Klein,2020-08-25T18:09:44Z,1900-18.jpg
Google Drive,Lauren Klein,2020-08-25T18:09:39Z,1900-17.jpg
Google Drive,Lauren Klein,2020-08-25T18:09:32Z,1900-16.jpg
Google Drive,Lauren Klein,2020-08-25T18:09:23Z,1900-15.jpg
Google Drive,Lauren Klein,2020-08-25T18:09:18Z,1900-14.jpg
Google Drive,Lauren Klein,2020-08-25T18:09:11Z,1900-13.jpg
Google Drive,Lauren Klein,2020-08-25T18:09:05Z,1900-12.jpg
Google Drive,Lauren Klein,2020-08-25T18:09:00Z,1900-11.jpg
Google Drive,Lauren Klein,2020-08-25T18:08:51Z,1900-10.jpg
Google Drive,Lauren Klein,2020-08-25T18:08:43Z,1900-09.jpg
Google Drive,Lauren Klein,2020-08-25T18:08:37Z,1900-08.jpg
Google Drive,Lauren Klein,2020-08-25T18:08:31Z,1900-07.jpg
Google Drive,Lauren Klein,2020-08-25T18:08:27Z,1900-06.jpg
Google Drive,Lauren Klein,2020-08-25T18:08:22Z,1900-05.jpg
Google Drive,Lauren Klein,2020-08-25T18:08:17Z,1900-04.png
Google Drive,Lauren Klein,2020-08-25T18:08:12Z,1900-03.png
Google Drive,Lauren Klein,2020-08-25T18:08:08Z,1900-02.png
Google Drive,Lauren Klein,2020-08-25T18:08:03Z,1900-01.png
Google Drive,Lauren Klein,2020-08-21T14:21:47Z,ch4-peabody
Google Drive,Lauren Klein,2018-04-24T18:14:10Z,1856-2.jpg
Google Drive,Lauren Klein,2018-04-24T18:13:46Z,1856-1.jpg
Google Drive,Lauren Klein,2017-11-26T02:48:04Z,1856-4.jpg
Google Drive,Lauren Klein,2017-11-26T02:47:49Z,1856-3.jpg
Google Drive,Lauren Klein,2020-07-15T01:32:34Z,.DS_Store
Google Drive,Lauren Klein,2020-08-21T13:57:25Z,frontpage-wireframe.png
Google Drive,Lauren Klein,2022-07-20T18:02:08Z,Chapter 4 - Peabody
Google Drive,Lauren Klein,2020-05-18T19:14:26Z,Peabody images
Google Drive,Lauren Klein,2020-11-03T17:43:03Z,blank centuries
Google Drive,Lauren Klein,2020-11-03T17:43:04Z,include
Google Drive,Lauren Klein,2020-11-03T17:42:58Z,.DS_Store
Google Drive,Lauren Klein,2020-11-03T17:35:10Z,3-1997-rect.png
Google Drive,Lauren Klein,2020-11-03T17:27:51Z,2-1994-rect.png
Google Drive,Lauren Klein,2020-11-03T17:26:25Z,1-1993-rect.png
Google Drive,Lauren Klein,2020-11-03T16:49:29Z,4-1986-rect.png
Google Drive,Lauren Klein,2020-11-03T16:40:44Z,6-1984-rect.png
Google Drive,Lauren Klein,2020-11-03T16:38:39Z,5-1983-rect.png
Google Drive,Lauren Klein,2020-11-03T16:19:05Z,7-1975-rect.png
Google Drive,Lauren Klein,2020-11-03T17:38:45Z,.DS_Store
Google Drive,Lauren Klein,2020-11-03T17:35:10Z,1997-rect.png
Google Drive,Lauren Klein,2020-11-03T17:33:52Z,1996-rect.png
Google Drive,Lauren Klein,2020-11-03T17:32:21Z,1995-rect.png
Google Drive,Lauren Klein,2020-11-03T17:27:51Z,1994-rect.png
Google Drive,Lauren Klein,2020-11-03T17:26:25Z,1993-rect.png
Google Drive,Lauren Klein,2020-11-03T17:24:39Z,1992-rect.png
Google Drive,Lauren Klein,2020-11-03T17:22:20Z,1991-rect.png
Google Drive,Lauren Klein,2020-11-03T17:12:38Z,1990-rect.png
Google Drive,Lauren Klein,2020-11-03T17:10:50Z,1989-rect.png
Google Drive,Lauren Klein,2020-11-03T17:08:33Z,1988-rect.png
Google Drive,Lauren Klein,2020-11-03T16:50:54Z,1987-rect.png
Google Drive,Lauren Klein,2020-11-03T16:49:29Z,1986-rect.png
Google Drive,Lauren Klein,2020-11-03T16:45:29Z,1985-rect.png
Google Drive,Lauren Klein,2020-11-03T16:40:44Z,1984-rect.png
Google Drive,Lauren Klein,2020-11-03T16:38:39Z,1983-rect.png
Google Drive,Lauren Klein,2020-11-03T16:36:34Z,1982-rect.png
Google Drive,Lauren Klein,2020-11-03T16:34:28Z,1981-rect.png
Google Drive,Lauren Klein,2020-11-03T16:32:47Z,1979-rect.png
Google Drive,Lauren Klein,2020-11-03T16:24:18Z,1978-rect.png
Google Drive,Lauren Klein,2020-11-03T16:22:16Z,1977-rect.png
Google Drive,Lauren Klein,2020-11-03T16:20:36Z,1976-rect.png
Google Drive,Lauren Klein,2020-11-03T16:19:05Z,1975-rect.png
Google Drive,Lauren Klein,2020-09-08T18:47:45Z,blank-rect.jpg
Google Drive,Lauren Klein,2020-09-08T18:29:53Z,1500s-rect.jpg
Google Drive,Lauren Klein,2020-09-08T18:28:40Z,1800s-rect.jpg
Google Drive,Lauren Klein,2020-09-08T18:24:34Z,1700s-rect.jpg
Google Drive,Lauren Klein,2020-07-15T01:34:18Z,1600s-rect-cropped.jpg
Google Drive,Lauren Klein,2020-05-18T19:15:30Z,1700s.jpg
Google Drive,Lauren Klein,2020-05-18T19:15:09Z,1800s.jpg
Google Drive,Lauren Klein,2020-05-18T19:14:53Z,1500s.jpg
Google Drive,Lauren Klein,2020-05-18T19:14:46Z,1600s.jpg
Google Drive,Lauren Klein,2020-05-18T19:12:03Z,Peabody Assets
Google Drive,Lauren Klein,2020-05-10T21:00:27Z,Peabody Chapter Outline
Google Drive,Lauren Klein,2022-07-20T18:01:27Z,Chapter 2 - Playfair
Google Drive,Lauren Klein,2022-03-28T12:45:26Z,Playfair images (high res)
Google Drive,Lauren Klein,2021-01-14T01:26:18Z,am1787pla-741-o-p47.tif
Google Drive,Lauren Klein,2015-03-13T16:14:07Z,am1801pla-5215-q-opp21.tif
Google Drive,Dan Jutan,2021-01-08T04:32:10Z,WomensRights-1920-2019-Data
Google Drive,Lauren Klein,2020-12-22T03:02:16Z,Playfair data
Google Drive,Jianing Fu,2020-12-22T21:51:03Z,Copy of Median Household Income UK.xlsx
Google Drive,Jianing Fu,2020-12-22T21:36:52Z,pound-dollar-exchange-rate-historical-chart
Google Drive,Lauren Klein,2020-12-22T21:32:47Z,Median Income - US
Google Drive,Jianing Fu,2020-12-22T21:28:01Z,Copy of Women in Congress.xlsx
Google Drive,Lauren Klein,2020-12-22T20:58:23Z,Median Household Income UK.xlsx
Google Drive,Lauren Klein,2020-12-22T13:11:40Z,Old data
Google Drive,Lauren Klein,2020-12-22T03:31:56Z,Women in Parliament.xlsx
Google Drive,Lauren Klein,2020-12-22T13:10:36Z,Female MPs.csv
Google Drive,Lauren Klein,2020-12-22T03:59:08Z,pound-dollar-exchange-rate-historical-chart.csv
Google Drive,Lauren Klein,2020-12-22T03:20:03Z,Women in Congress.xlsx
Google Drive,Lauren Klein,2020-12-21T18:29:53Z,Playfair image/interaction log
Google Drive,Lauren Klein,2020-11-11T18:57:50Z,WomensRights-1920-2019-Data.csv
Google Drive,Jianing Fu,2020-10-03T21:17:53Z,Playfair Vis Data
Google Drive,Lauren Klein,2020-09-15T18:06:55Z,Playfair Chapter Outline
Google Drive,Lauren Klein,2020-09-10T17:29:09Z,Playfair Images
Google Drive,Lauren Klein,2020-11-10T20:29:19Z,draft-exports.svg
Google Drive,Lauren Klein,2020-11-10T19:31:03Z,draft-imports.svg
Google Drive,Lauren Klein,2020-11-10T18:08:34Z,line-of-exports.svg
Google Drive,Lauren Klein,2020-11-03T18:30:36Z,line-of-imports.svg
Google Drive,Lauren Klein,2020-09-10T17:33:18Z,Picture7-d3.png
Google Drive,Lauren Klein,2020-09-10T17:32:56Z,Picture6-Camoes.png
Google Drive,Lauren Klein,2020-09-10T17:32:00Z,Picture5-McCune.png
Google Drive,Lauren Klein,2020-09-10T17:31:36Z,Picture4-data.png
Google Drive,Lauren Klein,2020-09-10T17:31:24Z,Picture3-firstdraft.png
Google Drive,Lauren Klein,2020-09-10T17:31:02Z,Picture2-error.png
Google Drive,Lauren Klein,2020-09-10T17:30:49Z,Picture1-importexports.png
Google Drive,Lauren Klein,2022-07-20T18:01:17Z,Chapter 1 - Brooks
Google Drive,Tanvi Sharma,2023-10-04T21:56:09Z,Brooks / Viz for DH Paper
Google Drive,Lauren Klein,2023-10-02T16:00:15Z,Brooks final vis Ideation
Google Drive,Lauren Klein,2023-10-01T17:02:31Z,jan2023-all-african-resistance-all-cols
Google Drive,Lauren Klein,2023-03-09T23:15:07Z,brooks v 2 - march 2023
Google Drive,Shiyao Li,2023-02-28T12:25:49Z,Understanding The Slave Trade Data
Google Drive,Tanvi Sharma,2023-01-13T15:47:48Z,all-african-resistance-all-cols
Google Drive,Lauren Klein,2023-01-09T18:10:05Z,1-brooks-jan22.docx
Google Drive,Lauren Klein,2023-01-09T15:54:41Z,society of friends images
Google Drive,Lauren Klein,2022-08-24T11:17:00Z,LSF Volume XL 2_1 (H_89)  Plan of slave ship_FULL.jpg
Google Drive,Lauren Klein,2022-08-24T11:17:00Z,LSF Volume H_85_Plan of an African slave ship.jpg
Google Drive,Lauren Klein,2022-08-12T14:18:40Z,Image licence for Lauren Klein.pdf
Google Drive,Lauren Klein,2022-08-12T14:18:40Z,Terms & Conditions for image reproduction 2022.pdf
Google Drive,Lauren Klein,2022-08-10T17:43:18Z,all-african-resistance-all-cols.csv
Google Drive,Lauren Klein,2022-07-11T14:12:41Z,Klein 1-brooks-jan22 DL's edits.docx
Google Drive,Lauren Klein,2022-03-02T23:06:05Z,Alt Text
Google Drive,Lauren Klein,2023-10-19T12:18:40Z,DxD Alt Text - For Margy
Google Drive,Tanvi Sharma,2023-06-08T15:32:50Z,DxD Alt Text
Google Drive,Lauren Klein,2022-03-03T21:56:12Z,Peabody Alt Text
Google Drive,Dan Jutan,2021-06-11T19:56:16Z,Dan Software Engineering Notes
Google Drive,Lauren Klein,2022-08-30T17:53:22Z,git process & gitpod
Google Drive,Dan Jutan,2022-07-20T14:19:59Z,New Nuxt Architecture
Google Drive,Lauren Klein,2022-07-20T14:17:37Z,Old Docs
Google Drive,Dan Jutan,2022-07-20T14:17:44Z,zz - [ Notebook Info] Summer 2020 Visualization and Data Architecture
Google Drive,Dan Jutan,2022-07-20T14:14:33Z,DEPRECATED - Software Engineering Tasks
Google Drive,Dan Jutan,2021-11-18T23:43:36Z,Playfair Components
Google Drive,Dan Jutan,2021-07-03T00:17:11Z,CSS Grid Notes
Google Drive,Dan Jutan,2021-06-24T19:35:06Z,Render Functions
Google Drive,Dan Jutan,2021-11-12T18:49:57Z,Visualizations in Vue
Google Drive,Lauren Klein,2021-03-16T17:06:44Z,Polymode
Google Drive,Lauren Klein,2021-07-12T15:59:42Z,PolyMode Open Issues - July 12 2020
Google Drive,Lauren Klein,2021-04-03T19:20:22Z,Data By Design Web Design Concept Sketches.pdf
Google Drive,Lauren Klein,2021-03-11T20:39:58Z,Data By Design Web Design Concept Presentation.pdf
Google Drive,Dan Jutan,2020-10-02T01:55:38Z,Data Documentation
Google Drive,Dan Jutan,2020-10-12T19:30:45Z,Peabody
Google Drive,Lauren Klein,2020-06-19T18:17:24Z,Chapter Text
Google Drive,Lauren Klein,2020-10-12T19:43:06Z,peabody
Google Drive,Lauren Klein,2020-10-12T15:13:12Z,playfair
Google Drive,Lauren Klein,2019-01-08T13:36:24Z,Misc Notes / Docs / Etc
Google Drive,Lauren Klein,2023-10-02T15:26:57Z,DxD - Running Meeting Notes Summer/Fall 2022
Google Drive,Lauren Klein,2023-08-28T17:52:28Z,Fall 2023 Meeting Notes
Google Drive,Tanvi Sharma,2023-02-06T17:40:52Z,Spring / Summer 2023 Team Timeline
Google Drive,Lauren Klein,2023-01-30T20:28:15Z,DxD Fall 2021 - Spring 2022 Running Meeting Notes
Google Drive,Lauren Klein,2022-07-20T15:11:49Z,July 2022 whiteboard images
Google Drive,Lauren Klein,2022-07-20T15:12:35Z,IMG_7248.jpg
Google Drive,Lauren Klein,2022-07-20T15:12:31Z,IMG_7250.jpg
Google Drive,Lauren Klein,2022-07-20T15:12:15Z,IMG_7249.jpg
Google Drive,Lauren Klein,2022-07-20T15:11:16Z,Summer / Fall 2022 Team Timeline
